,strAccount,strText,DateTime,fltCompound,fltPositive,fltNeutral,fltNegative,hrsApart
126,@CBSNews,"""Recognize the warning signs..."" A video depicting a local news broadcast about a school shooting that has yet to o… https://t.co/35tCXxFAvA",2017-12-15 03:01:30,-0.34,0.0,0.876,0.124,0
127,@CBSNews,School drills have gotten more intense after the 2012 massacre at Sandy Hook. At least 20 states now have specific… https://t.co/Y1jhVAKeFm,2017-12-15 02:40:39,0.1513,0.074,0.926,0.0,0
128,@CBSNews,"On Sandy Hook massacre anniversary, CBS News/YouGov poll finds that for most gun owners say guns make America ""free… https://t.co/oZv3GdZmXb",2017-12-15 02:20:01,-0.4005,0.0,0.876,0.124,0
129,@CBSNews,NYPD says it is reviewing rape claims against Russell Simmons https://t.co/1qcvgRiLiU https://t.co/Mx0WBclEVn,2017-12-15 02:16:31,-0.6908,0.0,0.701,0.299,0
130,@CBSNews,"On the anniversary of the Sandy Hook mass shooting, divisions over guns in America run deeper than policy differenc… https://t.co/PFojtY3TbG",2017-12-15 02:01:01,0.0,0.0,1.0,0.0,0
131,@CBSNews,"""I do think stronger regulations put in place can make a difference."" Alicia, a conservative, shares the story of w… https://t.co/TBUUbIcsUl",2017-12-15 01:57:45,0.5859,0.22,0.78,0.0,0
132,@CBSNews,"Reporter: What [gun] regulations are in place now you would like to see go away? 

Cathy: Trying to repeal them rea… https://t.co/sA55L8tuSK",2017-12-15 01:51:40,0.3612,0.106,0.894,0.0,0
133,@CBSNews,"""This is a social movement, it's going to take a long time before we change the laws we need to. But we are getting… https://t.co/GKm6hCnDbF",2017-12-15 01:47:30,0.0,0.0,1.0,0.0,0
134,@CBSNews,"Reporter: Did [Sandy Hook] shooting change your mind about any of these issues? 

Lana: The first thing that came t… https://t.co/IuwaJYURCD",2017-12-15 01:42:49,0.0,0.0,1.0,0.0,0
135,@CBSNews,"""For a school, that is probably the No. 1 topic right now, is to arm our staff and teachers,"" Lana, an NRA instruct… https://t.co/YxhjouzPOB",2017-12-15 01:41:19,-0.296,0.0,0.905,0.095,0
136,@CBSNews,"""I think that word control is the wrong word to use. When you start talking about controlling that and taking that… https://t.co/f9LvsiE6HM",2017-12-15 01:37:35,-0.4767,0.0,0.871,0.129,0
137,@CBSNews,Reporter: Do you think lawmakers have done enough and have done anything realistic after Sandy hook and Vegas... an… https://t.co/ETOSzASPh7,2017-12-15 01:29:10,0.0,0.0,1.0,0.0,0
138,@CBSNews,The president's idea of combating mass shooters by arming more people is actually supported by almost 30 percent of… https://t.co/ijtZu5sOrd,2017-12-15 01:23:31,0.3182,0.108,0.892,0.0,0
139,@CBSNews,Reporter: Why is this issue of [gun control] so hard to address? You have different opinions about guns but you're… https://t.co/OyidJ0d2NU,2017-12-15 01:22:26,-0.1111,0.0,0.933,0.067,0
140,@CBSNews,"This week is the five-year anniversary of Sandy Hook. Do you remember where you were? Jessica and Daniel, both pare… https://t.co/T8Kz5EquY3",2017-12-15 01:18:27,0.0,0.0,1.0,0.0,0
141,@CBSNews,"""If we were to train people to have a mentality similar to being on an airplane, if someone comes into a room with… https://t.co/xUg77u1H8D",2017-12-15 01:14:00,0.0,0.0,1.0,0.0,0
142,@CBSNews,"WATCH NOW: On the anniversary of the Sandy Hook massacre, CBSN examines the aftermath of one of the nation’s deadli… https://t.co/4Fm1qow67z",2017-12-15 01:00:02,0.0,0.0,1.0,0.0,0
143,@CBSNews,"""They had their entire lives ahead of them -- birthdays, graduations, weddings, kids of their own."" 

Five years ag… https://t.co/6ynn3LXV0v",2017-12-15 00:46:00,0.0,0.0,1.0,0.0,0
144,@CBSNews,Republicans say the hardest part is behind them now that they have crafted a compromise between the House and Senat… https://t.co/bWD6mlxL78,2017-12-15 00:30:01,0.0,0.0,1.0,0.0,0
145,@CBSNews,"After Sandy Hook, two fathers touched by gun violence share special connection https://t.co/wfjpVcaudn https://t.co/Fn4hiPaV7j",2017-12-15 00:19:32,-0.3818,0.229,0.467,0.304,0
146,@CBSNews,"@CBSNews In Newtown, Conn., today, 20 1st graders and 6 adults were shot to death at Sandy Hook Elementary School 5… https://t.co/Pjm8ik7O3q",2017-12-14 23:58:55,-0.5994,0.0,0.837,0.163,0
147,@CBSNews,@CBSNews In recent weeks we've heard largely from women about the #MeToo movement. @alexwagner talks to men who are… https://t.co/og6O3Klxxi,2017-12-14 23:54:18,0.0,0.0,1.0,0.0,0
148,@CBSNews,@CBSNews Russian President Vladimir Putin held a record-breaking four-hour and 20-minute news conference today. Dur… https://t.co/JIVDyJPHiM,2017-12-14 23:49:58,0.0,0.0,1.0,0.0,0
149,@CBSNews,@CBSNews American's UN Ambassador Nikki Haley accused Iran today of violating Security Council resolutions by armin… https://t.co/Eg0okrVLgV,2017-12-14 23:46:29,-0.5106,0.109,0.633,0.258,0
150,@CBSNews,@CBSNews The FCC voted to roll back Obama-era regulations on the companies that provide internet service. The commi… https://t.co/IWt3PvdOkR,2017-12-14 23:44:04,0.0,0.0,1.0,0.0,0
151,@CBSNews,"@CBSNews @nancycordes on Senator McCain's hospitalization at Walter Reed Medical Center: ""There are a lot of aides… https://t.co/tP3cqCNUDF",2017-12-14 23:39:29,0.0,0.0,1.0,0.0,0
152,@CBSNews,"House and Senate leaders reached an agreement on a tax reform deal that will likely be voted on next week, but toda… https://t.co/I7GKsW0BWA",2017-12-14 23:34:01,0.3182,0.142,0.858,0.0,0
153,@CBSNews,"Meghan Markle will be joining Britain's royal family for Christmas, which is reportedly a first for a royal fiancée… https://t.co/9XNTsx7gng",2017-12-14 23:15:01,0.0,0.0,1.0,0.0,0
154,@CBSNews,Firefighter died while working a colossal wildfire burning in coastal mountains northwest of Los Angeles that has b… https://t.co/BRwZWe1z1t,2017-12-14 23:00:03,-0.5574,0.0,0.825,0.175,0
155,@CBSNews,JUST IN: CBS News has learned that the NYPD has opened a preliminary investigation into accusations of sexual misco… https://t.co/ifGbX97smy,2017-12-14 22:50:01,-0.3182,0.0,0.887,0.113,0
156,@CBSNews,"Iowa jury has found a woman guilty of starving her 16-year-old daughter to death, reports CBS affiliate KCCI. The t… https://t.co/Xx1UUw0lBa",2017-12-14 22:45:01,-0.8591,0.0,0.642,0.358,0
157,@CBSNews,"Mimi O'Donnell, partner of Philip Seymour Hoffman for 15 years and mother of his three children, opened up about he… https://t.co/zZrYH2Kz5c",2017-12-14 22:33:01,0.0,0.0,1.0,0.0,0
158,@CBSNews,Prosecutors have charged two men in the 2015 fatal shooting of New York City rapper Chinx https://t.co/TxCncEHiAT https://t.co/7k1leJQ8wH,2017-12-14 22:15:01,-0.6486,0.0,0.751,0.249,0
159,@CBSNews,"Police in Southern California raided a weed ""fortress,"" seizing 35,000 marijuana plants and shutting down an operat… https://t.co/dK0uVgBYEI",2017-12-14 22:00:02,0.0,0.0,1.0,0.0,0
160,@CBSNews,"While fewer American teens are lighting up cigarettes, more of them are vaping instead, a new report shows… https://t.co/jYhD7zrZZw",2017-12-14 21:40:01,0.0,0.0,1.0,0.0,0
161,@CBSNews,"""As we come to the end of this difficult year...nothing can remove the memory of that night"": Six months after deva… https://t.co/lvglwwv0za",2017-12-14 21:20:51,-0.4357,0.0,0.88,0.12,0
162,@CBSNews,"Scientists using advanced ""neural network"" machine-learning software to sift through thousands of weak, previously… https://t.co/SqVplIxU2i",2017-12-14 21:05:01,-0.2263,0.112,0.726,0.162,0
163,@CBSNews,"In the wake of Sandy Hook, people across the U.S. echoed the words: “Never again.” But in the 5 years since, mass s… https://t.co/JZdKJlZ9dW",2017-12-14 20:50:31,0.0,0.0,1.0,0.0,0
164,@CBSNews,"The FCC's two Republican commissioners, joined by FCC Chairman Ajit Pai, voted to eliminate the ""net neutrality"" ru… https://t.co/z4sCwwpBZm",2017-12-14 20:45:01,0.0,0.0,1.0,0.0,0
165,@CBSNews,Rumors swirled in Washington D.C. on Thursday that Speaker of the House Paul Ryan was planning on retiring after th… https://t.co/MUNpawv1OW,2017-12-14 20:30:32,0.0,0.0,1.0,0.0,0
166,@CBSNews,"American warplanes intercepted two Russian fighter jets that flew into coalition airspace in Syria, the Pentagon sa… https://t.co/FYA9ATsqdx",2017-12-14 20:15:01,0.1531,0.086,0.914,0.0,0
167,@CBSNews,House Speaker Paul Ryan says he's not leaving Congress anytime soon after reports surface speculating he may leave… https://t.co/2ArzPef0CN,2017-12-14 20:00:02,0.0,0.0,1.0,0.0,0
168,@CBSNews,"Pres. Trump symbolically cuts red tape at White House event, wants government to get rid of ""unecessary regulation.… https://t.co/kQDOrs6s3b",2017-12-14 19:54:13,-0.296,0.0,0.891,0.109,0
169,@CBSNews,"""I like Omarosa."" President Trump says while answering a reporter's question on former WH official Omarosa Manigaul… https://t.co/g7m10qQY0I",2017-12-14 19:48:35,0.3612,0.135,0.865,0.0,0
170,@CBSNews,"White House staff show flow chart illustrating regulatory actions, which the president says ""really explains the di… https://t.co/vWYm4gOTbO",2017-12-14 19:48:15,0.0,0.0,1.0,0.0,0
171,@CBSNews,"Trump: We blew the target out of the water within our first 11 months. We have canceled or delayed over 1,500 and -… https://t.co/4MpGaWrt5T",2017-12-14 19:41:44,-0.2263,0.0,0.924,0.076,0
172,@CBSNews,"""We are lifting restrictions on American energy and we have ended the war on coal,"" Pres. Trump says.… https://t.co/RLZoFCmA3k",2017-12-14 19:37:51,-0.4215,0.091,0.739,0.17,0
173,@CBSNews,WATCH NOW: Pres. Trump gives remarks on deregulation efforts https://t.co/K7bL2Wtf7M https://t.co/ZXIRpQbdsy,2017-12-14 19:34:36,0.0,0.0,1.0,0.0,0
174,@CBSNews,".@PressSec on preventing U.S. attacks: “If you could name a single thing that would have prevented both of these, I… https://t.co/SkmZfgYDLl",2017-12-14 19:27:09,-0.4404,0.05,0.769,0.181,0
175,@CBSNews,".@PressSec on preventing mass shootings: ""Whether or not there is a regulation that could be put in place that coul… https://t.co/CN0HztVqRK",2017-12-14 19:22:42,-0.0258,0.0,0.945,0.055,0
176,@CBSNews,".@PressSec on #NetNeutrality decision: ""The Trump administration supports the FCC's effort to roll back burdensome… https://t.co/vJR3qNzOA1",2017-12-14 19:16:25,0.3612,0.143,0.857,0.0,0
177,@CBSNews,".@PressSec on Omarosa Manigault Newman's ""Good Morning America"" interview: ""We put out a statement yesterday and I… https://t.co/YVfwANVu7o",2017-12-14 19:14:40,0.4404,0.153,0.847,0.0,0
178,@CBSNews,"House Speaker Paul Ryan ""assured the president those were not accurate reports,"" @PressSec says of reports that Rya… https://t.co/MecTEJ3KQW",2017-12-14 19:11:29,0.3612,0.122,0.878,0.0,0
179,@CBSNews,"President Trump ""likes Doug Jones and looks forward to meeting him in person,"" @PressSec says when asked if Roy Moo… https://t.co/r4hyn25MSF",2017-12-14 19:09:07,0.4215,0.123,0.877,0.0,0
180,@CBSNews,"""We're really proud of the work we have done already up until this point with Sen. Rubio. We are already doubling t… https://t.co/tmRLTcKw0A",2017-12-14 19:06:44,0.5256,0.134,0.866,0.0,0
181,@CBSNews,WATCH LIVE: White House holds daily press briefing as final vote on the GOP's tax bill nears https://t.co/TivFofWjWB https://t.co/CCpiDNUEIT,2017-12-14 19:01:42,0.0,0.0,1.0,0.0,0
182,@CBSNews,U.N. ambassador Nikki Haley reveals new evidence to back claim that Iran armed Houthi rebels:… https://t.co/yUxJ6yXBCS,2017-12-14 18:45:01,0.0,0.0,1.0,0.0,0
183,@CBSNews,The FCC voted to repeal Obama-era #NetNeutrality rules that regulate equal internet access in a 3-2 vote on Thursda… https://t.co/cgsEEgEd8y,2017-12-14 18:25:32,0.0,0.0,1.0,0.0,0
184,@CBSNews,JUST IN: The FCC votes to repeal Obama-era #NetNeutrality rules that regulate equal access to the internet in 3-2 v… https://t.co/2cMgwWLP2D,2017-12-14 18:17:42,0.0,0.0,1.0,0.0,0
185,@CBSNews,"Rolling back #NetNeutrality "" is not going to destroy the internet. It is not going to end the internet as we know… https://t.co/KTiTE2vIgu",2017-12-14 18:11:30,0.431,0.119,0.881,0.0,0
186,@CBSNews,"""The only future to fear is the one we never discover because we gave up on the approach that already has brought u… https://t.co/raIfcPXELJ",2017-12-14 18:09:10,-0.4939,0.0,0.878,0.122,0
187,@CBSNews,FCC Chairman Ajit Pai resumes speaking ahead of #NetNeutrality vote after meeting was cleared for security concerns… https://t.co/GICTmxSDfe,2017-12-14 18:06:15,0.4215,0.192,0.808,0.0,0
188,@CBSNews,WATCH: Security officers and dogs search room where FCC meeting on net neutrality was taking place… https://t.co/hqO444G2P7,2017-12-14 17:57:57,0.34,0.13,0.87,0.0,0
189,@CBSNews,NEW: FCC meeting on net neutrality takes abrupt recess due to security concerns https://t.co/Vxi2egdIqZ https://t.co/sEIW14RmGy,2017-12-14 17:52:38,0.34,0.146,0.854,0.0,0
190,@CBSNews,"Net neutrality ""was a mistake. For one thing, there was no problem to solve. The internet wasn't broken in 2015,"" F… https://t.co/Np6tDxC9EP",2017-12-14 17:48:39,-0.449,0.157,0.579,0.264,0
191,@CBSNews,"""The internet is the greatest free market innovation in history,"" FCC Chairman Ajit Pai says. ""It's changed the way… https://t.co/AcdrFyWfQJ",2017-12-14 17:44:43,0.8779,0.373,0.627,0.0,0
192,@CBSNews,"GOP Rep. Blake Farenthold will not seek re-election next year, two Republicans tell the Associated Press; lawmaker… https://t.co/joJ9viWxSy",2017-12-14 17:39:01,0.0,0.0,1.0,0.0,0
193,@CBSNews,"""Net neutrality is internet freedom,"" FCC Commissioner Jessica Rosenworcel says. ""The future of the internet is the… https://t.co/v6cByVXiZx",2017-12-14 17:35:48,0.0,0.0,1.0,0.0,0
194,@CBSNews,"""The apocalyptic rhetoric is quite something, even by Washington standards. No, the FCC is not ending the internet,… https://t.co/pXF7eH3DeA",2017-12-14 17:28:23,-0.765,0.0,0.72,0.28,0
195,@CBSNews,"""The internet has functioned without net neutrality rules far longer than with them,"" FCC Commissioner Michael O'Ri… https://t.co/nK8OUfiGTN",2017-12-14 17:17:30,0.0,0.0,1.0,0.0,0
196,@CBSNews,"""In the end, I'm simply not persuaded that heavy-handed rules are needed to protect against hypothetical harms,"" FC… https://t.co/hYIY70rFBk",2017-12-14 17:15:31,0.3818,0.126,0.874,0.0,0
197,@CBSNews,"""What saddens me the most today is that the agency that is supposed to protect you is actually abandoning you. But… https://t.co/Ew648TV4FU",2017-12-14 17:12:52,-0.4404,0.096,0.701,0.203,0
198,@CBSNews,"""When when the current protections are abandoned and the rules that have been officially in place since 2015 are re… https://t.co/3WpiUNFHut",2017-12-14 17:05:54,-0.4588,0.0,0.87,0.13,0
199,@CBSNews,COMING UP: The FCC is expected to repeal its net neutrality rules -- which could mean a sweeping act of deregulatio… https://t.co/LBSP6OJweu,2017-12-14 17:01:33,0.0,0.0,1.0,0.0,0
200,@CNN,"The world really, really loves British television https://t.co/Hcrg7JagU9 https://t.co/pTEGDxElym",2017-12-15 04:31:10,0.6453,0.348,0.652,0.0,0
201,@CNN,"These smart, self-driving buses are being tested in China: https://t.co/RhWudfnWlV via @cnntech https://t.co/2TckF1BKLI",2017-12-15 04:17:52,0.4019,0.184,0.816,0.0,0
202,@CNN,Sen. Ron Johnson asked FBI Director Christopher Wray for more information about edits to former director James Come… https://t.co/8sB9LUybm9,2017-12-15 04:01:08,0.0,0.0,1.0,0.0,0
203,@CNN,"It's time for Congress to override US President Trump's foreign policy powers, write Madeleine K. Albright and Davi… https://t.co/cBvOQoYlOv",2017-12-15 03:46:04,0.0,0.0,1.0,0.0,0
204,@CNN,"""Amazing Grace."" Tonight, on the solemn 5-year anniversary of the Sandy Hook shooting, we remember the 26 innocent… https://t.co/dGFUudPUid",2017-12-15 03:33:57,0.5423,0.172,0.769,0.059,0
205,@CNN,"The 20 children and six adults killed five years ago at Sandy Hook Elementary School in Newtown, Connecticut will b… https://t.co/yZ34yIxdDu",2017-12-15 03:31:08,-0.6705,0.0,0.816,0.184,0
206,@CNN,A procession was held in Fillmore to honor a firefighter killed in southern California's Thomas Fire… https://t.co/duZf5xs6f7,2017-12-15 03:21:59,-0.3182,0.155,0.628,0.217,0
207,@CNN,White House press secretary Sarah Sanders said that President Trump had spoken with Rupert Murdoch to congratulate… https://t.co/PFGEq2Sjfs,2017-12-15 03:16:05,0.0,0.0,1.0,0.0,0
208,@CNN,A firefighter was killed in southern California's massive Thomas Fire. A procession was held in his honor on highwa… https://t.co/eB36h5XWNw,2017-12-15 03:15:05,-0.5719,0.127,0.598,0.275,0
209,@CNN,A court calls for an inquiry into allegations of judicial misconduct against Judge Alex Kozinski… https://t.co/yIT8uyoFeK,2017-12-15 03:01:05,0.0,0.0,1.0,0.0,0
210,@CNN,RT @CNNOpinion: .@madeleine and @RepDavidEPrice: It's time for Congress to override #Trump's foreign policy powers https://t.co/2cw5RqNcZr,2017-12-15 02:53:41,0.0,0.0,1.0,0.0,0
211,@CNN,"""Super Size Me"" filmmaker Morgan Spurlock admitted to sexual misconduct in a confession titled, ""I am part of the p… https://t.co/QEU4JPvuDt",2017-12-15 02:50:16,0.6486,0.227,0.773,0.0,0
212,@CNN,"Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/LgwLvTH4AI",2017-12-15 02:48:22,0.5994,0.178,0.822,0.0,0
213,@CNN,"US Ambassador to the UN Nikki Haley says missile debris is proof of a ""pattern of behavior"" from Iran, and evidence… https://t.co/bpKOvrjYjD",2017-12-15 02:41:05,0.0,0.0,1.0,0.0,0
214,@CNN,The NYPD has opened an investigation into music mogul Russell Simmons after multiple women accused the music mogul… https://t.co/NEcSEf4ycU,2017-12-15 02:34:00,-0.296,0.0,0.891,0.109,0
215,@CNN,"A top White House economist predicts Sen. Marco Rubio will ultimately be a ""yes"" on the GOP tax bill despite his th… https://t.co/JbHcmcZd6S",2017-12-15 02:21:06,0.2023,0.083,0.917,0.0,0
216,@CNN,"Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/WskgiKVKq6",2017-12-15 02:16:11,0.0,0.0,1.0,0.0,0
217,@CNN,Here's what to know about the latest US sanctions against Russia https://t.co/uia3i6dHbR https://t.co/IdIQ6U2i5i,2017-12-15 02:11:06,0.0,0.0,1.0,0.0,0
218,@CNN,"RT @AC360: The GOP is ""losing the future"": Republican Gov. John Kasich on his party's loss in Alabama https://t.co/1Co8qGKsfb",2017-12-15 02:02:05,-0.5994,0.0,0.776,0.224,0
219,@CNN,"On the five-year anniversary of the Sandy Hook massacre, White House press secretary Sarah Sanders says the Trump a… https://t.co/11ap9kc2zd",2017-12-15 02:01:03,0.0,0.0,1.0,0.0,0
220,@CNN,"The world really, really loves British television https://t.co/Hcrg7JagU9 https://t.co/pTEGDxElym",2017-12-15 04:31:10,0.6453,0.348,0.652,0.0,0
221,@CNN,"These smart, self-driving buses are being tested in China: https://t.co/RhWudfnWlV via @cnntech https://t.co/2TckF1BKLI",2017-12-15 04:17:52,0.4019,0.184,0.816,0.0,0
222,@CNN,Sen. Ron Johnson asked FBI Director Christopher Wray for more information about edits to former director James Come… https://t.co/8sB9LUybm9,2017-12-15 04:01:08,0.0,0.0,1.0,0.0,0
223,@CNN,"It's time for Congress to override US President Trump's foreign policy powers, write Madeleine K. Albright and Davi… https://t.co/cBvOQoYlOv",2017-12-15 03:46:04,0.0,0.0,1.0,0.0,0
224,@CNN,"""Amazing Grace."" Tonight, on the solemn 5-year anniversary of the Sandy Hook shooting, we remember the 26 innocent… https://t.co/dGFUudPUid",2017-12-15 03:33:57,0.5423,0.172,0.769,0.059,0
225,@CNN,"The 20 children and six adults killed five years ago at Sandy Hook Elementary School in Newtown, Connecticut will b… https://t.co/yZ34yIxdDu",2017-12-15 03:31:08,-0.6705,0.0,0.816,0.184,0
226,@CNN,A procession was held in Fillmore to honor a firefighter killed in southern California's Thomas Fire… https://t.co/duZf5xs6f7,2017-12-15 03:21:59,-0.3182,0.155,0.628,0.217,0
227,@CNN,White House press secretary Sarah Sanders said that President Trump had spoken with Rupert Murdoch to congratulate… https://t.co/PFGEq2Sjfs,2017-12-15 03:16:05,0.0,0.0,1.0,0.0,0
228,@CNN,A firefighter was killed in southern California's massive Thomas Fire. A procession was held in his honor on highwa… https://t.co/eB36h5XWNw,2017-12-15 03:15:05,-0.5719,0.127,0.598,0.275,0
229,@CNN,A court calls for an inquiry into allegations of judicial misconduct against Judge Alex Kozinski… https://t.co/yIT8uyoFeK,2017-12-15 03:01:05,0.0,0.0,1.0,0.0,0
230,@CNN,RT @CNNOpinion: .@madeleine and @RepDavidEPrice: It's time for Congress to override #Trump's foreign policy powers https://t.co/2cw5RqNcZr,2017-12-15 02:53:41,0.0,0.0,1.0,0.0,0
231,@CNN,"""Super Size Me"" filmmaker Morgan Spurlock admitted to sexual misconduct in a confession titled, ""I am part of the p… https://t.co/QEU4JPvuDt",2017-12-15 02:50:16,0.6486,0.227,0.773,0.0,0
232,@CNN,"Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/LgwLvTH4AI",2017-12-15 02:48:22,0.5994,0.178,0.822,0.0,0
233,@CNN,"US Ambassador to the UN Nikki Haley says missile debris is proof of a ""pattern of behavior"" from Iran, and evidence… https://t.co/bpKOvrjYjD",2017-12-15 02:41:05,0.0,0.0,1.0,0.0,0
234,@CNN,The NYPD has opened an investigation into music mogul Russell Simmons after multiple women accused the music mogul… https://t.co/NEcSEf4ycU,2017-12-15 02:34:00,-0.296,0.0,0.891,0.109,0
235,@CNN,"A top White House economist predicts Sen. Marco Rubio will ultimately be a ""yes"" on the GOP tax bill despite his th… https://t.co/JbHcmcZd6S",2017-12-15 02:21:06,0.2023,0.083,0.917,0.0,0
236,@CNN,"Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/WskgiKVKq6",2017-12-15 02:16:11,0.0,0.0,1.0,0.0,0
237,@CNN,Here's what to know about the latest US sanctions against Russia https://t.co/uia3i6dHbR https://t.co/IdIQ6U2i5i,2017-12-15 02:11:06,0.0,0.0,1.0,0.0,0
238,@CNN,"RT @AC360: The GOP is ""losing the future"": Republican Gov. John Kasich on his party's loss in Alabama https://t.co/1Co8qGKsfb",2017-12-15 02:02:05,-0.5994,0.0,0.776,0.224,0
239,@CNN,"On the five-year anniversary of the Sandy Hook massacre, White House press secretary Sarah Sanders says the Trump a… https://t.co/11ap9kc2zd",2017-12-15 02:01:03,0.0,0.0,1.0,0.0,0
240,@CNN,The US government is cutting aid to some Somali military units amid allegations of misuse of funds and corruption b… https://t.co/ErTAoX3Wq1,2017-12-15 01:54:34,-0.128,0.0,0.93,0.07,0
241,@CNN,RT @AC360: Democrat Sen. Mark Warner: Every senior Trump intel official acknowledges the threat of Russian interference https://t.co/9sMUUf…,2017-12-15 01:51:58,-0.5267,0.0,0.833,0.167,0
242,@CNN,"Long waits for medical care, possible misuse of solitary confinement and inappropriate treatment of detainees were… https://t.co/TIQJ26b5dC",2017-12-15 01:51:20,0.4939,0.167,0.833,0.0,0
243,@CNN,US Sen. Lindsey Graham said in an interview that he believes there's a 30% chance President Trump will order a firs… https://t.co/GtTCK03uKE,2017-12-15 01:45:44,0.25,0.095,0.905,0.0,0
244,@CNN,RT @AC360: Keeping Them Honest: The meddling in the election isn't some conspiracy. All the intelligence agencies say it happened. A threat…,2017-12-15 01:40:24,0.8472,0.338,0.662,0.0,0
245,@CNN,"""Child care deserts"" are leaving rural parents with few options https://t.co/Nu5jyNwqdm https://t.co/XMBarhSowz",2017-12-15 01:33:02,0.4939,0.225,0.775,0.0,0
